Date,Demand,Temp,DewPoint,Humidity,Precipitation,WindDirection,WindSpeed,WindGust,Pressure,Day_of_week,Hour_of_day,is_weekend,is_rush_hour,is_working_hour,Demand_pred
2020-01-02 00:00:00,23422,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,0,0,0.0,0.0,25535.25
2020-01-02 01:00:00,24161,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,1,0,0.0,0.0,24061.473
2020-01-02 02:00:00,23527,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,2,0,0.0,0.0,23669.031
2020-01-02 03:00:00,23878,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,3,0,0.0,0.0,23716.615
2020-01-02 04:00:00,24136,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,4,0,0.0,0.0,23935.064
2020-01-02 05:00:00,24705,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,5,0,0.0,0.0,24381.783
2020-01-02 06:00:00,25539,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,6,0,0.0,0.0,26297.395
2020-01-02 07:00:00,29687,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,7,0,1.0,0.0,28398.367
2020-01-02 08:00:00,33079,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,8,0,1.0,0.0,31169.975
2020-01-02 09:00:00,35019,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,9,0,1.0,1.0,33421.105
2020-01-02 10:00:00,35553,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,10,0,1.0,1.0,34009.207
2020-01-02 11:00:00,35945,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,11,0,0.0,1.0,34501.58
2020-01-02 12:00:00,36656,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,12,0,0.0,1.0,34451.008
2020-01-02 13:00:00,37063,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,13,0,0.0,1.0,34662.598
2020-01-02 14:00:00,36651,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,14,0,0.0,1.0,35358.883
2020-01-02 15:00:00,37466,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,15,0,0.0,1.0,36148.93
2020-01-02 16:00:00,38641,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,16,0,1.0,1.0,37138.895
2020-01-02 17:00:00,40865,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,17,0,1.0,1.0,38495.984
2020-01-02 18:00:00,40969,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,18,0,1.0,0.0,39084.625
2020-01-02 19:00:00,39252,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,19,0,1.0,0.0,39005.004
2020-01-02 20:00:00,37038,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,20,0,0.0,0.0,36757.484
2020-01-02 21:00:00,33583,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,21,0,0.0,0.0,33983.45
2020-01-02 22:00:00,29775,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,22,0,0.0,0.0,30790.05
2020-01-02 23:00:00,27439,4.8,3.8,93.0,0.0,107.0,9.0,20.0,0.0,3,23,0,0.0,0.0,27817.377
2020-01-03 00:00:00,25406,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,0,0,0.0,0.0,26307.096
2020-01-03 01:00:00,26308,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,1,0,0.0,0.0,25390.902
2020-01-03 02:00:00,25881,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,2,0,0.0,0.0,25072.14
2020-01-03 03:00:00,25363,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,3,0,0.0,0.0,24902.873
2020-01-03 04:00:00,24729,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,4,0,0.0,0.0,25034.64
2020-01-03 05:00:00,23872,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,5,0,0.0,0.0,25442.633
2020-01-03 06:00:00,25059,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,6,0,0.0,0.0,26787.998
2020-01-03 07:00:00,29159,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,7,0,1.0,0.0,28698.807
2020-01-03 08:00:00,33706,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,8,0,1.0,0.0,31506.322
2020-01-03 09:00:00,36414,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,9,0,1.0,1.0,33972.188
2020-01-03 10:00:00,37445,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,10,0,1.0,1.0,34795.777
2020-01-03 11:00:00,36953,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,11,0,0.0,1.0,35693.715
2020-01-03 12:00:00,36990,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,12,0,0.0,1.0,35698.664
2020-01-03 13:00:00,36356,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,13,0,0.0,1.0,35766.473
2020-01-03 14:00:00,36021,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,14,0,0.0,1.0,36064.387
2020-01-03 15:00:00,36883,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,15,0,0.0,1.0,36513.047
2020-01-03 16:00:00,38653,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,16,0,1.0,1.0,37223.438
2020-01-03 17:00:00,42453,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,17,0,1.0,1.0,38605.195
2020-01-03 18:00:00,42298,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,18,0,1.0,0.0,39600.09
2020-01-03 19:00:00,40968,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,19,0,1.0,0.0,39788.152
2020-01-03 20:00:00,38250,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,20,0,0.0,0.0,37736.74
2020-01-03 21:00:00,35060,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,21,0,0.0,0.0,34909.406
2020-01-03 22:00:00,31418,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,22,0,0.0,0.0,31727.055
2020-01-03 23:00:00,28302,4.5,3.6,94.0,0.0,108.0,9.0,19.0,0.0,4,23,0,0.0,0.0,28776.828
2020-01-04 00:00:00,27091,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,0,1,0.0,0.0,26836.547
2020-01-04 01:00:00,27368,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,1,1,0.0,0.0,25190.059
2020-01-04 02:00:00,26083,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,2,1,0.0,0.0,24141.791
2020-01-04 03:00:00,25820,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,3,1,0.0,0.0,23666.143
2020-01-04 04:00:00,25549,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,4,1,0.0,0.0,23649.367
2020-01-04 05:00:00,25276,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,5,1,0.0,0.0,23973.537
2020-01-04 06:00:00,25205,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,6,1,0.0,0.0,24590.113
2020-01-04 07:00:00,26489,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,7,1,1.0,0.0,25824.678
2020-01-04 08:00:00,28231,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,8,1,1.0,0.0,27570.713
2020-01-04 09:00:00,30669,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,9,1,1.0,1.0,29194.729
2020-01-04 10:00:00,32681,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,10,1,1.0,1.0,29914.602
2020-01-04 11:00:00,33545,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,11,1,0.0,1.0,30994.139
2020-01-04 12:00:00,33598,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,12,1,0.0,1.0,31872.027
2020-01-04 13:00:00,33344,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,13,1,0.0,1.0,32516.916
2020-01-04 14:00:00,33075,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,14,1,0.0,1.0,33387.76
2020-01-04 15:00:00,33702,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,15,1,0.0,1.0,34350.797
2020-01-04 16:00:00,35520,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,16,1,1.0,1.0,35429.543
2020-01-04 17:00:00,38928,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,17,1,1.0,1.0,36762.36
2020-01-04 18:00:00,39265,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,18,1,1.0,0.0,37792.68
2020-01-04 19:00:00,37850,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,19,1,1.0,0.0,37681.977
2020-01-04 20:00:00,36016,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,20,1,0.0,0.0,35263.15
2020-01-04 21:00:00,33700,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,21,1,0.0,0.0,32398.42
2020-01-04 22:00:00,30812,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,22,1,0.0,0.0,29414.979
2020-01-04 23:00:00,27679,4.3,3.4,94.0,0.0,101.0,9.0,17.0,0.0,5,23,1,0.0,0.0,27121.367
2020-01-05 00:00:00,25673,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,0,1,0.0,0.0,25482.533
2020-01-05 01:00:00,25697,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,1,1,0.0,0.0,24062.734
2020-01-05 02:00:00,24949,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,2,1,0.0,0.0,23445.174
2020-01-05 03:00:00,24073,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,3,1,0.0,0.0,23128.25
2020-01-05 04:00:00,23310,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,4,1,0.0,0.0,23030.076
2020-01-05 05:00:00,23615,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,5,1,0.0,0.0,23130.031
2020-01-05 06:00:00,23855,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,6,1,0.0,0.0,23640.244
2020-01-05 07:00:00,25200,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,7,1,1.0,0.0,24858.879
2020-01-05 08:00:00,26497,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,8,1,1.0,0.0,26329.613
2020-01-05 09:00:00,28917,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,9,1,1.0,1.0,28120.72
2020-01-05 10:00:00,31018,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,10,1,1.0,1.0,28855.178
2020-01-05 11:00:00,32325,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,11,1,0.0,1.0,30013.512
2020-01-05 12:00:00,33483,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,12,1,0.0,1.0,31029.48
2020-01-05 13:00:00,34343,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,13,1,0.0,1.0,31998.068
2020-01-05 14:00:00,34233,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,14,1,0.0,1.0,33373.895
2020-01-05 15:00:00,35034,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,15,1,0.0,1.0,34747.625
2020-01-05 16:00:00,36712,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,16,1,1.0,1.0,36123.652
2020-01-05 17:00:00,39969,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,17,1,1.0,1.0,37581.34
2020-01-05 18:00:00,39522,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,18,1,1.0,0.0,38628.457
2020-01-05 19:00:00,37827,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,19,1,1.0,0.0,38367.355
2020-01-05 20:00:00,35513,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,20,1,0.0,0.0,35801.703
2020-01-05 21:00:00,32988,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,21,1,0.0,0.0,32693.504
2020-01-05 22:00:00,29829,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,22,1,0.0,0.0,29280.709
2020-01-05 23:00:00,26392,4.2,3.2,93.0,0.0,99.0,7.0,15.0,0.0,6,23,1,0.0,0.0,26548.668
2020-01-06 00:00:00,24811,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,0,0,0.0,0.0,24875.172
2020-01-06 01:00:00,25458,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,1,0,0.0,0.0,24839.295
2020-01-06 02:00:00,25375,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,2,0,0.0,0.0,24701.076
2020-01-06 03:00:00,25945,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,3,0,0.0,0.0,24844.395
2020-01-06 04:00:00,25368,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,4,0,0.0,0.0,25434.775
2020-01-06 05:00:00,26289,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,5,0,0.0,0.0,26264.898
2020-01-06 06:00:00,27861,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,6,0,0.0,0.0,27604.938
2020-01-06 07:00:00,33201,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,7,0,1.0,0.0,30206.928
2020-01-06 08:00:00,36236,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,8,0,1.0,0.0,33662.566
2020-01-06 09:00:00,37414,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,9,0,1.0,1.0,36231.984
2020-01-06 10:00:00,38063,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,10,0,1.0,1.0,36883.42
2020-01-06 11:00:00,38074,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,11,0,0.0,1.0,37401.438
2020-01-06 12:00:00,38326,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,12,0,0.0,1.0,37184.176
2020-01-06 13:00:00,36973,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,13,0,0.0,1.0,37159.004
2020-01-06 14:00:00,38637,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,14,0,0.0,1.0,37242.137
2020-01-06 15:00:00,38750,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,15,0,0.0,1.0,38021.836
2020-01-06 16:00:00,40051,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,16,0,1.0,1.0,38897.965
2020-01-06 17:00:00,43226,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,17,0,1.0,1.0,40239.36
2020-01-06 18:00:00,43467,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,18,0,1.0,0.0,40816.49
2020-01-06 19:00:00,42171,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,19,0,1.0,0.0,40651.246
2020-01-06 20:00:00,40205,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,20,0,0.0,0.0,38423.355
2020-01-06 21:00:00,36907,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,21,0,0.0,0.0,35726.23
2020-01-06 22:00:00,32533,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,22,0,0.0,0.0,32643.9
2020-01-06 23:00:00,28704,3.9,3.0,94.0,0.0,109.0,7.0,17.0,0.0,0,23,0,0.0,0.0,29798.02
2020-01-07 00:00:00,25948,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,0,0,0.0,0.0,28213.486
2020-01-07 01:00:00,26599,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,1,0,0.0,0.0,26674.39
2020-01-07 02:00:00,26196,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,2,0,0.0,0.0,26080.803
2020-01-07 03:00:00,26160,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,3,0,0.0,0.0,25916.807
2020-01-07 04:00:00,25055,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,4,0,0.0,0.0,26275.832
2020-01-07 05:00:00,24945,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,5,0,0.0,0.0,26905.7
2020-01-07 06:00:00,26842,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,6,0,0.0,0.0,28331.262
2020-01-07 07:00:00,33142,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,7,0,1.0,0.0,30776.281
2020-01-07 08:00:00,37151,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,8,0,1.0,0.0,34351.508
2020-01-07 09:00:00,37539,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,9,0,1.0,1.0,37106.05
2020-01-07 10:00:00,37755,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,10,0,1.0,1.0,37609.406
2020-01-07 11:00:00,37380,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,11,0,0.0,1.0,37920.02
2020-01-07 12:00:00,37924,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,12,0,0.0,1.0,37421.887
2020-01-07 13:00:00,38282,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,13,0,0.0,1.0,37242.49
2020-01-07 14:00:00,38735,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,14,0,0.0,1.0,37634.457
2020-01-07 15:00:00,38280,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,15,0,0.0,1.0,38413.44
2020-01-07 16:00:00,39801,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,16,0,1.0,1.0,39164.06
2020-01-07 17:00:00,41896,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,17,0,1.0,1.0,40477.797
2020-01-07 18:00:00,41475,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,18,0,1.0,0.0,40833.996
2020-01-07 19:00:00,39699,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,19,0,1.0,0.0,40405.492
2020-01-07 20:00:00,37040,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,20,0,0.0,0.0,37809.266
2020-01-07 21:00:00,34184,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,21,0,0.0,0.0,34692.406
2020-01-07 22:00:00,30037,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,22,0,0.0,0.0,31419.055
2020-01-07 23:00:00,26816,3.7,3.1,96.0,0.0,112.0,6.0,15.0,0.0,1,23,0,0.0,0.0,28635.406
2020-01-08 00:00:00,25747,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,0,0,0.0,0.0,26965.346
2020-01-08 01:00:00,25641,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,1,0,0.0,0.0,25544.379
2020-01-08 02:00:00,25472,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,2,0,0.0,0.0,25197.969
2020-01-08 03:00:00,24948,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,3,0,0.0,0.0,25140.682
2020-01-08 04:00:00,24745,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,4,0,0.0,0.0,25426.977
2020-01-08 05:00:00,24584,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,5,0,0.0,0.0,26134.697
2020-01-08 06:00:00,26515,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,6,0,0.0,0.0,27848.928
2020-01-08 07:00:00,33443,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,7,0,1.0,0.0,30314.3
2020-01-08 08:00:00,39613,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,8,0,1.0,0.0,34013.438
2020-01-08 09:00:00,39939,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,9,0,1.0,1.0,37335.49
2020-01-08 10:00:00,40584,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,10,0,1.0,1.0,38286.164
2020-01-08 11:00:00,40718,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,11,0,0.0,1.0,39026.56
2020-01-08 12:00:00,40176,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,12,0,0.0,1.0,38954.08
2020-01-08 13:00:00,40874,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,13,0,0.0,1.0,38774.312
2020-01-08 14:00:00,40989,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,14,0,0.0,1.0,39163.426
2020-01-08 15:00:00,40849,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,15,0,0.0,1.0,39811.285
2020-01-08 16:00:00,42615,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,16,0,1.0,1.0,40496.105
2020-01-08 17:00:00,44862,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,17,0,1.0,1.0,41823.562
2020-01-08 18:00:00,44863,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,18,0,1.0,0.0,42287.18
2020-01-08 19:00:00,43383,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,19,0,1.0,0.0,42000.84
2020-01-08 20:00:00,41415,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,20,0,0.0,0.0,39587.5
2020-01-08 21:00:00,38791,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,21,0,0.0,0.0,36751.99
2020-01-08 22:00:00,33911,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,22,0,0.0,0.0,33705.7
2020-01-08 23:00:00,29732,3.8,3.1,95.0,0.0,112.0,6.0,15.0,0.0,2,23,0,0.0,0.0,30599.963
2020-01-09 00:00:00,26807,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,0,0,0.0,0.0,28470.7
2020-01-09 01:00:00,26918,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,1,0,0.0,0.0,26996.145
2020-01-09 02:00:00,25278,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,2,0,0.0,0.0,26380.436
2020-01-09 03:00:00,25774,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,3,0,0.0,0.0,25942.93
2020-01-09 04:00:00,25717,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,4,0,0.0,0.0,25941.678
2020-01-09 05:00:00,25849,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,5,0,0.0,0.0,26353.715
2020-01-09 06:00:00,27750,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,6,0,0.0,0.0,27834.729
2020-01-09 07:00:00,34172,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,7,0,1.0,0.0,30481.33
2020-01-09 08:00:00,38748,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,8,0,1.0,0.0,34433.89
2020-01-09 09:00:00,39206,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,9,0,1.0,1.0,37617.215
2020-01-09 10:00:00,39225,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,10,0,1.0,1.0,38333.227
2020-01-09 11:00:00,38939,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,11,0,0.0,1.0,38769.35
2020-01-09 12:00:00,39213,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,12,0,0.0,1.0,38272.32
2020-01-09 13:00:00,39762,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,13,0,0.0,1.0,38015.07
2020-01-09 14:00:00,40528,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,14,0,0.0,1.0,38385.684
2020-01-09 15:00:00,41400,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,15,0,0.0,1.0,39234.504
2020-01-09 16:00:00,43207,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,16,0,1.0,1.0,40342.645
2020-01-09 17:00:00,45486,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,17,0,1.0,1.0,42087.09
2020-01-09 18:00:00,44865,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,18,0,1.0,0.0,42841.105
2020-01-09 19:00:00,43946,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,19,0,1.0,0.0,42610.16
2020-01-09 20:00:00,41073,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,20,0,0.0,0.0,40225.535
2020-01-09 21:00:00,37787,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,21,0,0.0,0.0,37063.61
2020-01-09 22:00:00,33685,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,22,0,0.0,0.0,33639.77
2020-01-09 23:00:00,29582,3.9,3.2,95.0,0.0,136.0,6.0,13.0,0.0,3,23,0,0.0,0.0,30440.781
2020-01-10 00:00:00,27022,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,0,0,0.0,0.0,28105.63
2020-01-10 01:00:00,27215,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,1,0,0.0,0.0,26799.773
2020-01-10 02:00:00,27016,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,2,0,0.0,0.0,26195.402
2020-01-10 03:00:00,26805,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,3,0,0.0,0.0,26071.244
2020-01-10 04:00:00,27458,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,4,0,0.0,0.0,26122.152
2020-01-10 05:00:00,27054,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,5,0,0.0,0.0,26724.695
2020-01-10 06:00:00,28412,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,6,0,0.0,0.0,28566.17
2020-01-10 07:00:00,35349,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,7,0,1.0,0.0,31046.51
2020-01-10 08:00:00,39841,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,8,0,1.0,0.0,35022.723
2020-01-10 09:00:00,39706,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,9,0,1.0,1.0,38233.484
2020-01-10 10:00:00,39248,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,10,0,1.0,1.0,38702.934
2020-01-10 11:00:00,38696,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,11,0,0.0,1.0,38862.89
2020-01-10 12:00:00,38705,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,12,0,0.0,1.0,38043.445
2020-01-10 13:00:00,38430,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,13,0,0.0,1.0,37492.066
2020-01-10 14:00:00,37892,3.8,3.4,97.0,0.0,159.0,4.0,11.0,0.0,4,14,0,0.0,1.0,37486.992
